CustomerID,name,address,DoubleLR,PlaceID,phone,email,vendorCode,fax,eccNo,vatNo,cstNo,OpeningBalance,OpeningBalType,OpeningBalDate,ClosingBalance,ClosingBalType,ClosingBalDate,gstNo,
5342,M P Enterprises ,,NULL,354,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5346,"M.s,enterprieses",Pari Company Road Naregaon,NULL,370,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5348,Jri,A,NULL,51,,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL
5349,Fr,Kagal,NULL,51,,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL
5350,Western India Forgings Pvt Ltd,"Gate No.163 Hissa No. Sanaswadi, Nagar Road Tal Shirur",NULL,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL
5351,B K Enterprises ,Plot No 586/1-6 Midc Shiroli ,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5353,Prime Enterprises ,Plot No 916 Nigdi ,NULL,154,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5362,Kendrion Linnig India Pvt Ltd ,Pirangut Pune,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5363,Business Service,M.I.D.C.Gokul Shiragon,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5364,Speed  Automation,Nahre,NULL,38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5366,Poona Shims Pvt ,Vadgaon Maval,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5367,Bhagya Engineers,"Narhegoan, Narhe Road Pune.",NULL,89,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5370,Care Metallurgicals,"No.3, Plot No. 7G, Surve No. 343A, Bemceil, Udyamnagar, Belgaum",NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5372,Arjit Remedies,W-106 M.I.D.C Shiroli Beind Sakal Press Kolhpur,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5373,Energy Tech Engineering,"Plot No.76 Tiny Industrial Co-op Estate, Pisoli Road. Kondhawa, Pune-411043GST NO:27AAAFE3607R1Z6",0,136,9371611783,,,,,,,0,1,25:31.2,111300,1,00:00.0
5374,Jayamala Industries,"S. No. 14, 5, Mahalaxmi Apartment, Anand Nagar, Wadgaon Bk., Pune",NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5375,Fine Engineering Indus.,"Shatkon Chowk, Hugleshwari Road, Near Samsang Showroom, Ichalkaranji",NULL,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5379,Alliance Engineering Company,C-2 Midc Bhosari Pune,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5384,Pragati  Engineering ,Gokul Shirgaon,NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5389,Oswal Traders,"535, Ganesh Peth Pune - 411002",NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5390,Ashok Bandu Dange,"MIDC Gokul Shirgaon, Kolhapur",NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5393,Jyoti Thermal Engineering.,Sector 10 Plot No 116/4 Midc Bhosari ,NULL,18,,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL
5394,Afeco Heating Systems,"Plot No. F-23, M. I. D. C. Gokul Shirgaon, KolhapurGST NO: 27AACFA4110H1Z1",0,23,,,,,,,,00:00.0,1,54:40.0,00:00.0,1,01:01.0
5397,Atul Ind/vaibhav Eng/shalaka Ind/ravideep Eng,,NULL,355,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5400,S. S. Enterprises (Gokul Shirgaon),"D-50, M. I. D. C. Gokul Shirgaon, Kolhapur",NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5401,Mane Engineering Works,"Plot No. 283, M. I. D. C. Shiroli, Kolhapur",NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5402,R. N. Steels,"Plot No. B- 12, Five Star M I D C Kagal, Kolhapur",NULL,51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5403,New Gore &amp;sons,,NULL,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5406,Choughule Eng/s.d Ind/india Eng,,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5407,Jjmt Enterpries,Khed Shivapur Pune,NULL,224,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5410,Atul Ind/s.d Ind,,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5413,Ayush Ispat Trading P Ltd ,W 57 Midc Bhoasri ,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5414,Electromech Material Handing Systems (i) (p) L,Gat No316 Plot 1 Village Karasr Amboli Pirangut Pune  ,0,27,,,,,,,,0,1,58:39.8,1880,1,55:22.0
5415,Shivkrupa Industries,"A-220, Five Star MIDC Kagal, Kolhapur",NULL,51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5418,Deccan Faram Equipment Pvt Ltd ,C 35 Midc Shiroli ,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5421,Roltech Conveyors P Ltd,Plot No 72.miraj Midc,NULL,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5422,Utcon Engineers P Ltd,"115/2, General Block Midc Bhosari",NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5423,Furniture Industries,F24 Midc Gokul Shirgaon Kolhapur,NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5426,Innlink Technogies (i ) P Ltd ,Shravani S No 394 Plot No 4 Ghorpade Vashat Kolhpur ,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5427,Atul Ind/india Eng/heramb Eng/,,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5429,Milind Vidhya,Survey No.654 Sukrawar Peth Shivaji Road Pune,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5430,Vivek Enginerings Work.,"Sawantpur Vasahat, Kirloskarwadi, Sangli- 416308.",0,94,,,,,,,,0,1,42:35.7,985,1,01:01.0
5432,Chicago Pneumatic Sales,"Lonikand, Pune",NULL,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5436,Jmt Transforme Rs India Pvt Ltd,Plot No -10 Survey No 1541-b Sonawane Wasti Chikali Pune ,NULL,354,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5437,Kutz Salon ,"1st Floor,opp Sasane Ground Tarabai Park Kolahapur",NULL,355,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5438,Kutz Salon,Pune,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5441,Microtech Industries ,Gat No 676 Radhika Industries Ested Velu ,NULL,237,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5442,Forbesvyncke Private Limited,"Pune-mumbai Road Kasarwadi, Pune",NULL,97,,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL
5445,Super Supply,"1965, M. I. D. C. Shiroli, Kolhapur. Mob. 9370879811",NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5449,Sujata Engginaring,"49, Industrial Estet Palus",NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
5450,S.d. Industries,Kolhapur,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5451,Medi Plus Surgical,484/4 Mitramandal Chowk Pune,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5452,Accumech,1039/1 E Ward Behind Duke's Corner Bagal Chowk KolhapurGST NO:27ADMPH5889B1Z9,0,12,,,,,,,,0,1,17:15.7,0,1,17:15.7
5453,Aniket Engineering Services,Parmar Industrial Complex D-3 Block Midc Chinchwad Pune,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5455,Nukcon Engineering,"115/3, General Block, MIDC Bhosari, Pune",NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5456,Kolhapur Gauges And Toolings,"Plot No. 74, Vijay Nagar, Nerli, MIDC Gokul Shirgaon, Kolhapur",0,23,,,,,,,,00:00.0,1,41:43.5,00:00.0,1,41:43.5
5457,Tanved Engineers,"Sr. No. 231/1, Khandoba Mal, Opp. Dena Bank, Pune- Nasik Highway, Bhosari, Pune. Mob. 9766877999, 9766811999",NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL
5458,Girija Industries,Palus,NULL,138,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5463,Hari Om Enterpries (Shiroli),M. I. D. C. ShiroliKolhapurGST NO. 27BCJPP7972E1Z3,0,21,,,,,,,,0,1,21:35.0,15329,1,01:01.0
5465,Rec Engg Product Pvt Ltd,"Plot No. 109, 167 &amp; 169, Sr. No. 346, Udyambag, Belgaum",NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5469,Gurukrupa Engineers,"Sambhajinagar, Nagaon, MIDC Shiroli, Kolhapur",NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5470,Kendrion Linnig India Pvt Ltd ,Pirangut ,NULL,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5472,Sagar Shot Blastings,"E-35, MIDC Shiroli, Kolhapur",NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5473,Atul Ind/roopa Eng/vaibhav Eng,,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5476,Choughule Eng/shri Akshay Ind,,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5477,Reliable Technical Services,"B-8, Ratan Park Pune- Solapur Road, Nr. Sadhana Bank,Hadapsar, Pune-411028GST NO: 27ABEPG6860H1ZL",0,310,,,,,,,,0,1,57:05.4,0,1,57:05.4
5478,Kulkarni Metals &amp; Engineers,D-24 Kolhapur Udyam Nagar,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5483,Rajesh Ind/yashoda Iron,Kolhapur,NULL,355,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5484,Om Ganesh Ind/atul Ind,,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5486,Ashwini Patterns Works,Shindewadi Pune,NULL,87,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5487,Inditech Valves  Pvt. Ltd.,Plot No.5 Gat No.171/172/177 Village Dhanor Alandi Markal Near Poly Bond Factory Pune,NULL,36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5490,Satish Industries (G-43),"G-43, M. I. D. C. Shiroli, Kolhapur",NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5491,Atul Ind/ravideep Eng/shalaka Ind,,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5492,Kwality Forge And Rolex Fuel Pipes,"C/o Pune Railway Station, Pune",0,1,,,,,,,,0,1,14:40.9,0,1,14:40.9
5500,Ganesh Stons Udyug ,At Post Saspade ,NULL,378,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5502,Pune Municiple Corporation,Vadgaon Pumping Station (raw Water) Tukai Nagar Near Sinhgad Road Pune,0,NULL,,,,,,,,0,1,16:43.1,0,1,16:43.1
5503,Aditi Proto Founders (Shiroli),"586/6, A- 11 To A- 14, MIDC Shiroli, KolhapurGST NO: 27ATLPM5481B1ZK",0,21,,,,,,,,0,1,35:54.8,0,1,35:54.8
5504,Pragati  Engineering ,Gokul Shirgaon,NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5505,Shree Mahalaxmi Udyog,"Plot No. W-37, M I D C Shiroli, Kolhapur",NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5506,Anil Salunke,P-91 Midc KupwadSangli.96732044228857843393,NULL,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5507,Arc Godwan,Bhor Phata,NULL,95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5508,Techcllency Engineering (i) Pvt. Ltd.,Gat No.736 A/p Welu Near Lata Engineering Pune,NULL,380,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5510,Precision Weighing Systems,"Plot No. E-10, Midc Jejuri Pune-412303",0,1,202-24213456,,,,,,,0,1,06:40.7,0,1,06:40.7
5512,Atul Ind/patil Ind/heramb Eng/shree Samarth Metal,,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5513,Avcon Controls Pvt. Ltd.,Plot No.t 108 Midc Bhosari Pune,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5514,K.k. Industries,733/11 Manik Baug Pune Sinhgad Road Vadgaon Budruk Pune,NULL,381,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL
5516,Fxcell Svrgcal Pvt Ltd,Pune,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5525,Kumbeshwar Enterpries,L/58 Midc Kodoli SataraMob.9923102857,NULL,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5529,Balaji Associates,Mangdewadi Satara Road Pune,NULL,345,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5532,Hy Mech Engineers,Hadapsar,NULL,120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5535,Chougule Eng/roopa Eng/shalaka Ind,,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5536,Jyoti Thermal Engineering ,Bhosari,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5539,Alfa Batteries Pvt. Ltd.,"Plot No. 12, 13, 14 A L. K. Akiwate Indus. Estate, Jaysingpur",NULL,37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5540,Deccan Faram Equipment Pvt Ltd ,C-35 Midc Shiroli,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5541,Manuman Engg Works,Kolhapur ,NULL,355,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5543,Prathamesh Printers,Plot No 4474.ramtekadiind.estate Hadapsar,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5544,Quality Engineering Sales &amp;service,Kolhapur,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5545,Kores India Limited.,"Pefco Foundry, E-14, 15 &amp; 16, Bhosari Industrial Area, Pune - 411026GST NO. 27AAACK5069Q1ZW",0,18,,,,,,,,0,1,45:16.2,885,1,01:01.0
5546,Microtech Industries ,Velu Pune ,NULL,237,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5548,PRIYANKA SAWANT,9822697999,NULL,313,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5549,Shashi Choudhari,MIDC Kupwad Sangli Mob. 9326709014.,NULL,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5553,Atharv Industries,"Plot No. F-33, MIDC Kupwad,sangli- 416436 P. 0233-2644219, 9822539220",NULL,313,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
5554,S. K. Engineers,"R. S. No. 586/8, B/H H.M.T. Watch Company, MIDC Shiroli, Kolhapur",NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5556,Versatile Engineering ( Shiroli),"A-7, MIDC Shiroli, Kolhapur",NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5558,Thermax Ltd (m. Stores),"Factory Main Stores R.d.aga Road, D-1 Block Chinchwad Pune",NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
5560,Royals Enterprises,"21/178,suryoday Nagar,post Ganganagar, Ichalkaranji Kolhapur",NULL,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5563,Tej Steel And Alloys.,"Plot No. 27/28, Industrial Estate, Palus, SangliGST NO: 27AZVPS4860Q1Z0",0,20,,,,,,,,0,1,47:25.0,0,1,47:25.0
5565,Kitchen Equipment &amp; Engineers,"Plot No.1563, Datta Colony, Kanerimath Road, MIDC Gokulshirgaon, Kolhapur",NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5566,"Hotel Florish, Pragati Palace","Shop No.04, Near D Y Patil College, Chinchwad, Pune",NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5567,Onkar Eng/Eeshan Assocuates,Kolhapur,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5570,Flowtech Systems Pvt Ltd ,Plot No .5 Shindewadi Pune,NULL,87,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5573,Indo Schottle Auto Parts Pvt Ltd. Hrat Treatent Pl,"Gat No.1073/6, Urawade Road Pirangut Tal Mkulshi Pune",NULL,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5580,Prakash Products,Pune,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5581,Mansi Engineering,"886/4, Near Mahalaxmi Weight Bridge, MIDC Shiroli, Kolhapur",NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5588,Salunke Chemicals,"S.no.153/3,dhayari Pune-411041 Ph,no.9850153868GST NO. 27ALEPS5798L1Z4",0,49,,,,,,,,0,1,22:57.5,0,1,22:57.5
5589,Sadguru Corrugators,"Plot No. B-63,five Star MIDC Kagal Tal. Hatkanangale, Dist. KolhapurGST NO. 27ASUPP6069J1ZR",0,51,,,,,,,,0,1,24:51.5,21877,1,01:01.0
5590,Nikhil Enterprises,"8/805, Shantinagar, Thorat Chowk, Ichalkaranji, Kolhapur Mob. 9922230309, 0231-2668159",NULL,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5591,Reliable Atotech Pvt. Ltd.,"Plot No. C-2, MIDC Chakan, Pune",NULL,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL
5593,Champion Engineers,"Plot No. 428/582A, Sawantpur Vasahat, Kirloskarwadi, Dist. Sangli- 416308        ",NULL,94,,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL
5594,Finics Engineers,Sangli,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5595,Winner Enterprises,"Gat No 616,sawantpur Vasahat,kirloskarwadi ,sangli.GST NO-27AECPN3005Q1ZC",0,20,,,,,,,,0,1,12:48.2,1885,1,01:01.0
5597,Magdum,Kini,NULL,197,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5598,Patil Eng/global Ind/ravideep Ind/shree Samarth Ind/,,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5600,Hi - Tech Gas Corporation,"409,gulmohar Center Point Opp-ctr Com.. Nager Raod Pune 411014",NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5601,Arya Steel Rolling India Ltd,Five Star Midc Plot No B-6 Kagal Kolhapur ,NULL,51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5604,"Arajy Printers, A. S. Engg.","MIDC Bhosari, Pune",NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5605,Madhukar Shankarlal Jajal,"C/o Jajal Steel Pvt. Ltd. 330K/1K, NH4, P. B. Road, Mangraichiwadi, A/p Wadgaon, Kolhapur- 416112",NULL,386,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5606,S.d. Ind/,,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5607,Prabhat Printing Works,"427,gultekdi,industrial Estate Corner, Pune",NULL,90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5610,Phinix Engineers,"Sawantpur Vasahat,kirloskarwadi, Dist. Sangli- 416308 Mob. 9881707041 (Pawar Sir), 9860390100(Suryawanshi Sir)",NULL,94,,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL
5611,Ferrotherm,"J-255, M.I.D.C. Bhosari, Pune-411026GST NO: 27AAAFF2584Q1ZX",0,18,8605722313,,,,,,,0,1,01:01.0,0,1,01:01.0
5613,Pram Engineers,"Near Datta Mandir, M. I. D. C. Shiroli, Kolhapur",NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5616,Heramb Eng/,,NULL,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5617,Autoline Industries Ltd,"Gat No.-291-296 Nanekarwadi, Chakan Pune",NULL,41,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5620,S.n.m. Toys,At Post Velu Pune ,NULL,237,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5621,Sagar Toys Depo,175 Samrudhi Complex Gandhinagar,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5623,Mackwell Industries,A-8 Midc Satra,NULL,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5624,Wood Craft Furniture Industries,"Plot No. F-24, M. I. D. C. Gokul Shirgaon, KolhapuGST No-27AADFW0083G1ZA",0,23,,,,,,,,00:00.0,1,36:24.0,00:00.0,1,36:24.0
5626,Microtech Industries ,Gat No 676 Post Velu ,NULL,237,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5627,Elca Qc.,"Sr No 232/2,pune Nasik Road,bhosari",NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5628,Accurate Material Handlers Pvt. Ltd.,"Gat No. 1540, Sonawane Wasti, Dehu- Moshi Road, Chikhali, Pune-412114",0,207,,,,,,,,0,1,02:56.7,0,1,02:56.7
5631,Patel Roadways,Khed Shivapur,NULL,224,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5632,Karveernivasini Shree Mahalaxmi Sand Chem Pvt Ltd,251/b P.b Road Ambapwadi Wathr  ,NULL,91,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5633,M.b Industries,Gat Bno 345 At Post Urse Maval Pune ,NULL,387,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5634,Jadhav Enterprises,"Near Kolhapur Steel, Nagaon Phata, MIDC Shiroli, Kolhapur",NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5637,Bharat  Agoro,Midc Gokul Shirgaon,NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5638,Krishna Dairy Equipments,"Plot No. G-63, M. I. D. C. Gokul Shirgaon, Kolhapur - 416234 Mob. 9881721010 / 9890933131",NULL,23,,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL
